sex,old,education,work_year,work_month,work_industry,work_kind,work_class,comp_type,contract_term,contract_paper,time_regular,time_is,time_week_offi,time_over,income_when,income_type,income_bonus,income,force,jobin_1,jobin_2,jobin_3,jobin_4,jobin_5,jobin_6,jobin_7,jobin_8,jobin_9,skill_2,skill_3,train,certificate,marriage,religion,wave_month,wave_date,wave_year,seoul,satisfy,tenure,sum_welfare
Female,51,High School,2009,6,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,180.0,No,Normal,Normal,Normal,Normal,Good,Normal,Good,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,5,8,2016,Seoul,1,84.0,1
Male,39,University,2013,1,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Year,Yes,400.0,No,Good,Good,Good,Good,Very Bad,Good,Good,Good,Normal,Suit,Useful,Not Train,No Certificate,Single,No,5,15,2016,Seoul,1,41.0,7
Male,48,Middle School,2016,3,Building,Skill,Day Worker,Freelancer,Unlimited,Not Received,Regular,Yes,40.0,Yes,Whenever,Day,No,200.0,No,Normal,Bad,Bad,Normal,Normal,Bad,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Single,No,5,19,2016,No Seoul,0,3.0,1
Male,66,Under Elementary School,2002,3,Building,Skill,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Day,No,180.0,No,Normal,Bad,Good,Normal,Normal,Normal,Bad,Normal,Bad,Suit,Useful,Not Train,No Certificate,Married,No,7,9,2016,Seoul,0,175.0,1
Female,48,University,1999,12,Building,Semi Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,45.0,Yes,Month,Month,No,270.0,No,Bad,Normal,Good,Normal,Normal,Good,Normal,Normal,Good,Low,Useless,Not Train,No Certificate,Married,No,8,26,2016,Seoul,0,204.0,3
Male,59,"Master, Doctor",2011,8,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,No,600.0,No,Normal,Good,Good,Good,Good,Good,Good,Good,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,6,8,2016,Seoul,1,59.0,5
Female,22,College,2016,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,Yes,140.0,Unknown,Normal,Normal,Good,Normal,Normal,Normal,Normal,Normal,Bad,Suit,Useful,Not Train,No Certificate,Single,Yes,5,13,2016,Seoul,0,4.0,3
Female,29,College,2014,1,Retail,Work,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,55.0,No,Month,Month,No,150.0,No,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Low,Useful,Not Train,No Certificate,Single,No,5,30,2016,Seoul,0,29.0,6
Female,31,University,2013,4,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Year,Yes,350.0,No,Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Good,Suit,Useful,Not Train,No Certificate,Single,No,5,13,2016,Seoul,1,38.0,10
Female,52,High School,2007,9,Retail,Work,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,150.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Low,Useless,Not Train,No Certificate,Married,No,10,7,2016,Seoul,0,111.0,5
Male,45,College,2013,4,Retail,Semi Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,60.0,Yes,Month,Month,No,300.0,No,Normal,Normal,Good,Normal,Good,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,Yes,8,25,2016,Seoul,0,41.0,3
Male,34,High School,2008,1,Computing Data,Expert,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Good,Good,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Single,No,5,7,2016,Seoul,0,102.0,2
Female,50,College,2015,10,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,60.0,Yes,Month,Month,No,250.0,No,Normal,Bad,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,7,2,2016,Seoul,0,9.0,0
Female,56,Under Elementary School,2000,1,Retail,Sale,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Month,Month,No,100.0,No,Normal,Normal,Good,Normal,Normal,Normal,Normal,Normal,Normal,Low,Useful,Not Train,No Certificate,Married,No,5,8,2016,Seoul,1,199.0,0
Male,60,College,2010,2,Building,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,200.0,No,Normal,Bad,Normal,Good,Good,Normal,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,6,22,2016,Seoul,0,78.0,1
Male,69,High School,2008,1,Building,Skill,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Day,No,40.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Bad,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",Yes,4,26,2016,Seoul,1,101.0,0
Male,54,High School,2010,4,Building,Work,Day Worker,Private Company,Limited,Not Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,250.0,No,Bad,Bad,Bad,Bad,Normal,Bad,Normal,Bad,Very Bad,Low,Useful,Not Train,No Certificate,Married,Yes,9,2,2016,No Seoul,0,78.0,0
Male,68,Under Elementary School,2015,9,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Day,No,40.0,No,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",No,7,14,2016,No Seoul,0,11.0,0
Female,55,High School,2005,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Month,No,100.0,No,Bad,Normal,Good,Good,Normal,Normal,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,6,18,2016,Seoul,0,140.0,0
Female,53,High School,2015,8,Retail,Work,Temporary Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Month,Time,No,250.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Low,Useless,Not Train,No Certificate,Married,Yes,5,23,2016,Seoul,0,10.0,0
Female,58,High School,2015,8,Retail,Sale,Temporary Worker,Private Company,Limited,Received,Regular,Yes,45.0,Yes,Month,Month,No,120.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,"Separation, Divorce, Died",Yes,6,22,2016,Seoul,0,11.0,1
Male,49,High School,2011,1,Building,Work,Day Worker,Private Company,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,345.0,No,Normal,Bad,Normal,Bad,Bad,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,7,25,2016,Seoul,0,68.0,1
Male,42,College,1999,2,Computing Data,Semi Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Month,No,500.0,No,Good,Good,Normal,Good,Bad,Normal,Good,Good,Bad,Suit,Very Useful,Not Train,No Certificate,Married,No,6,11,2016,Seoul,1,211.0,3
Male,63,High School,1997,8,Building,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,250.0,No,Normal,Good,Good,Normal,Good,Good,Good,Good,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,10,7,2016,Seoul,1,234.0,5
Male,38,High School,2016,2,Retail,Work,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,138.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Bad,Suit,Very Useless,Not Train,No Certificate,Single,No,7,27,2016,Seoul,0,6.0,4
Male,35,High School,2009,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,57.0,Yes,Month,Month,No,330.0,No,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,6,7,2016,Seoul,1,90.0,3
Male,45,College,2015,1,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,100.0,No,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Low,Very Useful,Not Train,No Certificate,Married,Yes,5,15,2016,Seoul,1,17.0,1
Female,25,College,2016,4,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,160.0,No,Normal,Normal,Good,Good,Good,Good,Good,Good,Bad,Suit,Useful,Not Train,No Certificate,Single,Yes,7,20,2016,Seoul,0,4.0,4
Female,53,High School,2005,12,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,140.0,Yes,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useless,Not Train,No Certificate,Married,Yes,5,26,2016,Seoul,0,128.0,4
Male,52,University,2011,12,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Year,Yes,570.0,No,Normal,Good,Good,Good,Good,Good,Good,Good,Normal,Suit,Useful,Not Train,No Certificate,Married,No,8,17,2016,Seoul,1,57.0,7
Male,20,High School,2015,11,Building,Work,Day Worker,Freelancer,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Day,No,150.0,No,Normal,Bad,Normal,Normal,Normal,Bad,Normal,Normal,Bad,Suit,Useless,Not Train,No Certificate,Single,No,6,1,2016,Seoul,0,7.0,0
Female,53,College,2011,12,Retail,Officer,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,54.0,Yes,Month,Month,No,170.0,No,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Normal,Normal,Low,Useful,Not Train,No Certificate,Married,Yes,5,12,2016,Seoul,1,54.0,3
Male,56,College,2003,5,Building,High Official,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,45.0,Yes,Month,Year,No,430.0,Yes,Normal,Normal,Good,Normal,Normal,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,6,20,2016,Seoul,1,160.0,4
Male,31,"Master, Doctor",2015,6,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,Year,No,260.0,No,Normal,Normal,Good,Normal,Normal,Good,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,5,28,2016,Seoul,1,12.0,3
Female,50,High School,2013,2,Retail,Sale,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,36.0,Yes,Month,Month,No,100.0,Unknown,Normal,Normal,Good,Normal,Good,Normal,Good,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,6,2,2016,Seoul,1,41.0,1
Male,28,College,2015,3,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,54.0,Yes,Month,Month,No,150.0,No,Bad,Bad,Normal,Normal,Bad,Bad,Normal,Normal,Bad,Low,Useless,Not Train,No Certificate,Single,No,7,4,2016,Seoul,0,16.0,1
Male,45,High School,2010,6,Retail,Skill,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,Month,No,300.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,5,28,2016,Seoul,1,73.0,2
Female,50,High School,2009,7,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,170.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Bad,Suit,Useless,Not Train,No Certificate,Married,No,7,19,2016,Seoul,1,86.0,1
Female,50,High School,2010,1,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,150.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Very Bad,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",Yes,5,8,2016,Seoul,0,77.0,1
Male,44,University,2013,10,Retail,Work,Day Worker,Private Company,Unlimited,Not Received,Regular,Yes,60.0,Yes,Month,Month,No,230.0,No,Normal,Normal,Normal,Bad,Normal,Bad,Normal,Normal,Normal,Low,Useless,Not Train,No Certificate,Married,No,4,26,2016,Seoul,0,31.0,1
Male,45,University,2004,7,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,No,Month,Year,Yes,320.0,Yes,Good,Very Good,Normal,Normal,Good,Normal,Normal,Bad,Good,Suit,Useless,Not Train,No Certificate,Single,No,5,5,2016,Seoul,0,144.0,10
Female,43,High School,2015,9,Retail,Work,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,60.0,No,Bad,Normal,Good,Good,Good,Good,Good,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,28,2016,Seoul,1,11.0,0
Female,27,College,2010,10,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Year,No,280.0,Yes,Bad,Normal,Normal,Good,Normal,Good,Normal,Normal,Good,Low,Useless,Not Train,No Certificate,Single,No,7,20,2016,Seoul,0,71.0,6
Male,60,Middle School,2011,8,Building,Skill,Day Worker,Private Company,Unlimited,Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,108.0,No,Bad,Bad,Normal,Normal,Normal,Good,Normal,Normal,Bad,Suit,Useful,Not Train,No Certificate,Married,No,7,17,2016,Seoul,1,60.0,0
Male,62,High School,2001,4,Building,Skill,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Day,Day,No,200.0,No,Bad,Bad,Good,Normal,Bad,Bad,Good,Good,Bad,Suit,Very Useful,Not Train,No Certificate,Married,Yes,4,24,2016,Seoul,0,183.0,0
Male,56,University,2000,7,Retail,Semi Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,200.0,No,Good,Good,Good,Good,Good,Good,Normal,Good,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,7,7,2016,Seoul,1,195.0,2
Male,30,University,2015,2,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Year,Yes,230.0,No,Bad,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Bad,Suit,Useful,Not Train,No Certificate,Single,No,5,14,2016,Seoul,1,16.0,7
Female,49,High School,2009,2,Retail,Sale,Day Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,130.0,Yes,Normal,Good,Normal,Normal,Good,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,5,28,2016,Seoul,0,89.0,5
Female,28,University,2014,8,Retail,Sale,Regular Worker,Private Company,Limited,Received,Regular,Yes,60.0,Yes,Month,Month,No,250.0,No,Bad,Good,Good,Good,Good,Good,Good,Normal,Bad,Suit,Very Useful,Not Train,No Certificate,Single,No,7,20,2016,Seoul,1,24.0,0
Male,21,College,2014,8,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,100.0,No,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Normal,Normal,Low,Very Useful,Not Train,No Certificate,Single,No,10,9,2016,Seoul,0,27.0,0
Male,40,High School,2009,6,Retail,Sale,Temporary Worker,Private Company,Unlimited,Received,Regular,Yes,66.0,Yes,Month,ETC,Yes,300.0,No,Normal,Normal,Normal,Normal,Normal,Bad,Normal,Normal,Bad,Low,Useful,Not Train,No Certificate,"Separation, Divorce, Died",No,7,10,2016,Seoul,0,87.0,1
Female,30,College,2011,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Bad,Low,Useless,Not Train,No Certificate,Single,Yes,7,27,2016,Seoul,0,68.0,2
Male,34,University,2008,8,Computing Data,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,Yes,500.0,No,Good,Normal,Good,Good,Good,Very Good,Very Good,Good,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,5,29,2016,Seoul,1,95.0,6
Female,42,"Master, Doctor",2014,11,Building,Expert,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,250.0,No,Good,Good,Good,Good,Good,Good,Good,Good,Good,Suit,Useless,Not Train,No Certificate,Married,No,7,16,2016,Seoul,1,21.0,3
Female,52,High School,2013,10,Retail,Sale,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Month,No,150.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,No,8,27,2016,Seoul,1,35.0,1
Male,56,High School,2016,3,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Irregular,Yes,48.0,Yes,Month,Month,No,200.0,No,Normal,Normal,Good,Good,Good,Good,Good,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,Yes,6,27,2016,Seoul,0,4.0,1
Female,42,High School,2015,2,Retail,Officer,Regular Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,160.0,No,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,7,10,2016,Seoul,1,18.0,3
Female,45,University,2012,3,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Year,No,247.0,No,Good,Good,Normal,Good,Normal,Normal,Good,Good,Good,Suit,Useful,Not Train,No Certificate,Married,No,8,9,2016,Seoul,1,54.0,3
Male,62,Under Elementary School,2011,9,Building,Work,Day Worker,Private Company,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Whenever,Day,No,150.0,No,Normal,Normal,Good,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Very Useful,Not Train,No Certificate,Married,Yes,5,29,2016,Seoul,1,58.0,1
Female,52,High School,2009,1,Retail,Sale,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,Month,No,148.0,No,Bad,Good,Good,Good,Good,Bad,Normal,Bad,Bad,Suit,Very Useless,Not Train,No Certificate,Married,Yes,6,6,2016,Seoul,0,90.0,3
Female,54,University,2013,10,Retail,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,180.0,No,Good,Good,Normal,Good,Normal,Normal,Normal,Normal,Good,Suit,Very Useful,Not Train,No Certificate,Married,No,5,29,2016,Seoul,0,32.0,3
Male,22,High School,2015,1,Building,Skill,Day Worker,Freelancer,Unlimited,Not Received,Irregular,No,43.5062369009892,Unknown,Month,Day,No,150.0,No,Normal,Bad,Normal,Bad,Normal,Normal,Normal,Bad,Bad,Suit,Useless,Not Train,No Certificate,Single,No,5,29,2016,Seoul,0,17.0,1
Female,55,High School,2014,7,Retail,Sale,Regular Worker,Private Company,Limited,Received,Regular,Yes,40.0,Yes,Month,Month,No,130.0,No,Normal,Normal,Good,Good,Good,Normal,Normal,Normal,Bad,Suit,Useless,Did Train,No Certificate,Married,No,5,19,2016,Seoul,0,23.0,2
Female,23,University,2015,10,Retail,Sale,Day Worker,Private Company,Unlimited,Not Received,Regular,No,43.5062369009892,Unknown,Month,Time,No,140.0,No,Bad,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Single,No,5,20,2016,No Seoul,1,8.0,0
Male,36,University,2013,11,Building,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,40.0,Yes,Month,Month,No,250.0,No,Normal,Good,Good,Normal,Good,Normal,Normal,Good,Bad,Suit,Very Useful,Not Train,No Certificate,Married,No,5,11,2016,No Seoul,0,31.0,3
Female,63,Under Elementary School,2016,1,Retail,Work,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,48.0,Yes,Month,Month,No,120.0,No,Normal,Good,Normal,Normal,Good,Normal,Good,Good,Bad,Suit,Very Useful,Not Train,No Certificate,"Separation, Divorce, Died",Yes,5,11,2016,No Seoul,1,4.0,2
Male,42,University,2002,3,Building,Officer,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,400.0,No,Good,Good,Good,Good,Good,Normal,Normal,Good,Good,Suit,Very Useless,Not Train,No Certificate,Married,No,8,13,2016,No Seoul,1,176.0,6
Female,34,High School,2016,3,Retail,Sale,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,54.0,Yes,Month,Month,No,107.0,No,Normal,Normal,Good,Good,Normal,Normal,Good,Bad,Bad,Low,Useless,Not Train,No Certificate,"Separation, Divorce, Died",Yes,8,5,2016,No Seoul,0,5.0,2
Male,51,High School,2005,7,Building,Officer,Regular Worker,Private Company,Unlimited,Received,Regular,Yes,48.0,Yes,Month,Month,No,400.0,No,Good,Good,Normal,Good,Normal,Good,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,7,2,2016,No Seoul,0,134.0,3
Male,69,High School,2014,2,Retail,Work,Regular Worker,Private Company,Limited,Received,Regular,Yes,36.0,Yes,Month,Month,No,100.0,No,Bad,Bad,Normal,Normal,Normal,Bad,Normal,Normal,Normal,Suit,Useless,Not Train,No Certificate,Married,No,5,14,2016,No Seoul,0,28.0,2
Male,33,College,2013,11,Retail,Work,Temporary Worker,Private Company,Unlimited,Not Received,Regular,Yes,48.0,Yes,Month,ETC,Yes,180.0,No,Bad,Bad,Normal,Normal,Normal,Very Bad,Normal,Normal,Normal,Low,Useless,Did Train,No Certificate,Single,No,5,17,2016,No Seoul,0,31.0,0
Female,22,College,2014,10,Computing Data,Service,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,Yes,Month,Month,No,250.0,No,Normal,Good,Good,Good,Good,Good,Good,Good,Normal,Suit,Useful,Did Train,No Certificate,Single,No,6,9,2016,No Seoul,0,21.0,6
Male,33,University,2013,12,Building,Skill,Regular Worker,Private Company,Unlimited,Not Received,Regular,Yes,40.0,No,Month,Year,No,295.0,Yes,Bad,Good,Good,Good,Good,Good,Good,Normal,Good,Low,Very Useful,Not Train,No Certificate,Married,Yes,4,30,2016,No Seoul,1,29.0,5
Male,56,High School,2010,8,Building,Work,Day Worker,Government,Unlimited,Not Received,Irregular,Yes,40.0,Yes,Month,Day,No,250.0,No,Bad,Bad,Bad,Bad,Normal,Bad,Normal,Very Bad,Very Bad,Low,Useful,Not Train,No Certificate,Married,No,4,23,2016,No Seoul,0,70.0,2
Male,58,Middle School,2008,9,Building,Skill,Day Worker,Freelancer,Unlimited,Not Received,Irregular,Yes,30.0,Yes,Week,Day,No,350.0,No,Normal,Normal,Good,Good,Good,Normal,Good,Bad,Bad,Suit,Very Useful,Not Train,No Certificate,Married,No,4,23,2016,No Seoul,1,93.0,2
Male,34,University,2015,11,Building,Semi Expert,Temporary Worker,Private Company,Limited,Received,Regular,No,43.5062369009892,Unknown,Month,Month,No,400.0,No,Good,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Suit,Useful,Not Train,No Certificate,Married,No,11,28,2016,Seoul,0,13.0,6
